"cust_id"	"sales_total"	"num_of_orders"	"gender"	"per_order"
102989	114.77	2	"F"	57.385
102990	209.53	2	"M"	104.765
102991	408.61	2	"F"	204.305
102992	117.32	2	"F"	58.66
102993	111.67	2	"F"	55.835
102994	72.66	1	"F"	72.66
102995	358.27	4	"F"	89.5675
102996	298.06	2	"F"	149.03
102997	270.11	3	"F"	90.0366666666667
102998	90.45	3	"F"	30.15
102999	226.93	1	"F"	226.93
103000	460.25	1	"M"	460.25
103001	277.71	1	"M"	277.71
103002	308.48	2	"M"	154.24
103003	135.39	1	"M"	135.39
103004	594.9	6	"M"	99.15
103005	124.97	3	"F"	41.6566666666667
103006	111.46	2	"M"	55.73
103007	92.87	2	"F"	46.435
103008	277.72	3	"M"	92.5733333333333
103009	692.53	6	"F"	115.421666666667
103010	54.68	1	"F"	54.68
103011	127.43	2	"M"	63.715
103012	266.26	1	"F"	266.26
103013	116.62	1	"F"	116.62
103014	647.07	3	"M"	215.69
103015	115.33	3	"M"	38.4433333333333
103016	40.54	2	"F"	20.27
103017	286.72	1	"M"	286.72
103018	591.93	4	"M"	147.9825
103019	231.66	3	"M"	77.22
103020	134.93	3	"M"	44.9766666666667
103021	1017.24	6	"F"	169.54
103022	155.68	2	"M"	77.84
103023	247.93	4	"F"	61.9825
103024	178.77	3	"F"	59.59
103025	225.07	2	"F"	112.535
103026	913.77	4	"M"	228.4425
103027	39.99	2	"M"	19.995
103028	133.96	2	"M"	66.98
103029	53.76	3	"M"	17.92
103030	995.12	5	"M"	199.024
103031	49.78	1	"F"	49.78
103032	310.48	4	"M"	77.62
103033	409.83	2	"F"	204.915
103034	161.2	1	"M"	161.2
103035	68.99	2	"F"	34.495
103036	127.93	1	"F"	127.93
103037	275.25	4	"M"	68.8125
103038	64.5	2	"F"	32.25
103039	623.03	4	"F"	155.7575
103040	54.16	3	"F"	18.0533333333333
103041	93.48	2	"M"	46.74
103042	105.31	2	"F"	52.655
103043	47.7	2	"M"	23.85
103044	71.79	2	"M"	35.895
103045	148.74	3	"F"	49.58
103046	524.02	5	"F"	104.804
103047	45.64	2	"M"	22.82
103048	177.01	2	"F"	88.505
103049	99.06	2	"M"	49.53
103050	1295.59	7	"F"	185.084285714286
103051	64.41	3	"M"	21.47
103052	100.9	2	"F"	50.45
103053	280.17	1	"M"	280.17
103054	90.23	3	"F"	30.0766666666667
103055	481.3	3	"F"	160.433333333333
103056	192.83	2	"F"	96.415
103057	174.9	2	"M"	87.45
103058	202.68	3	"F"	67.56
103059	271.03	3	"F"	90.3433333333333
103060	550.77	2	"M"	275.385
103061	513.8	3	"M"	171.266666666667
103062	224.22	4	"F"	56.055
103063	495.32	1	"M"	495.32
103064	94.85	3	"M"	31.6166666666667
103065	304.52	2	"F"	152.26
103066	274.52	3	"M"	91.5066666666667
103067	45.30209574	2	"M"	22.65104787
103068	183.3	2	"M"	91.65
103069	85.85	2	"F"	42.925
103070	88.23	2	"M"	44.115
103071	82.41	1	"F"	82.41
103072	256.53	2	"M"	128.265
103073	132.36	2	"F"	66.18
103074	69.74	2	"M"	34.87
103075	6428.06	20	"F"	321.403
103076	481.97	3	"F"	160.656666666667
103077	92.57	2	"M"	46.285
103078	95.39	3	"M"	31.7966666666667
103079	225.31	2	"F"	112.655
103080	353.02	3	"F"	117.673333333333
103081	262.37	4	"F"	65.5925
103082	113.28	1	"F"	113.28
103083	912.93	6	"M"	152.155
103084	543.71	4	"M"	135.9275
103085	81.77	1	"F"	81.77
103086	88.7	1	"M"	88.7
103087	112.05	1	"M"	112.05
103088	787.16	4	"M"	196.79
103089	71.59	2	"M"	35.795
103090	335.07	3	"M"	111.69
103091	133.23	3	"F"	44.41
103092	212.32	2	"F"	106.16
103093	232.55	3	"F"	77.5166666666667
103094	166.77	2	"M"	83.385
103095	49.46600392	2	"F"	24.73300196
103096	498.68	4	"M"	124.67
103097	149.12	1	"F"	149.12
103098	63.67	2	"M"	31.835
103099	156.95	2	"F"	78.475
103100	148.54	2	"M"	74.27
103101	56.8	2	"F"	28.4
103102	107.97	1	"M"	107.97
103103	256.48	1	"F"	256.48
103104	67.73	3	"F"	22.5766666666667
103105	388.53	3	"M"	129.51
103106	531.52	5	"F"	106.304
103107	49.31	1	"F"	49.31
103108	117.05	1	"F"	117.05
103109	85.47	3	"F"	28.49
103110	215.52	3	"F"	71.84
103111	192.93	2	"F"	96.465
103112	99.45	2	"M"	49.725
103113	156.6	1	"F"	156.6
103114	197.53	2	"M"	98.765
103115	68.92	2	"F"	34.46
103116	295.27	2	"F"	147.635
103117	205.93	1	"F"	205.93
103118	578.3	5	"F"	115.66
103119	35.17	2	"M"	17.585
103120	423.69	4	"F"	105.9225
103121	274.65	3	"F"	91.55
103122	67.21	1	"M"	67.21
103123	194.16	2	"M"	97.08
103124	70.35194372	3	"F"	23.4506479066667
103125	437.71	3	"M"	145.903333333333
103126	214.4	4	"F"	53.6
103127	327.65	3	"M"	109.216666666667
103128	931.26	5	"M"	186.252
103129	82.74	2	"F"	41.37
103130	182.32	2	"F"	91.16
103131	117.45	2	"M"	58.725
103132	84.36587408	2	"M"	42.18293704
103133	400.54	3	"F"	133.513333333333
103134	73.24	1	"M"	73.24
103135	61.24	2	"M"	30.62
103136	110.4	3	"F"	36.8
103137	61.64	2	"F"	30.82
103138	35.12	1	"M"	35.12
103139	85.28	1	"M"	85.28
103140	66.17	2	"M"	33.085
103141	201.35	3	"F"	67.1166666666667
103142	300.33	3	"F"	100.11
103143	408.96	4	"M"	102.24
103144	149.19	3	"M"	49.73
103145	134.36	1	"M"	134.36
103146	186.3	2	"M"	93.15
103147	660.23	3	"M"	220.076666666667
103148	277.79	3	"M"	92.5966666666667
103149	149.47	3	"M"	49.8233333333333
103150	164.92	1	"M"	164.92
103151	80.25	2	"F"	40.125
103152	208.4	3	"F"	69.4666666666667
103153	360.02	3	"M"	120.006666666667
103154	331.35	1	"M"	331.35
103155	395.5	2	"M"	197.75
103156	173.63	2	"M"	86.815
103157	313.42	3	"F"	104.473333333333
103158	67.38	3	"M"	22.46
103159	179.51	1	"M"	179.51
103160	73.86	1	"M"	73.86
103161	84.26	2	"F"	42.13
103162	515.13	5	"F"	103.026
103163	298.74	2	"M"	149.37
103164	40.7	2	"F"	20.35
103165	41.56	1	"M"	41.56
103166	167.05	3	"M"	55.6833333333333
103167	181.84	2	"F"	90.92
103168	319.21	3	"F"	106.403333333333
103169	149.77	3	"M"	49.9233333333333
103170	35.45951306	1	"F"	35.45951306
103171	395.69	1	"F"	395.69
103172	49.15108142	1	"F"	49.15108142
103173	69.79	2	"M"	34.895
103174	83.43	2	"F"	41.715
103175	37.96	1	"M"	37.96
103176	2168.46	7	"M"	309.78
103177	30.64	2	"M"	15.32
103178	665.87	6	"M"	110.978333333333
103179	191.8	2	"M"	95.9
103180	36.89	2	"M"	18.445
103181	70.18	1	"F"	70.18
103182	45.23	2	"M"	22.615
103183	160.06	2	"M"	80.03
103184	119.68	1	"F"	119.68
103185	80.94	2	"M"	40.47
103186	79.88	2	"F"	39.94
103187	46.62	2	"F"	23.31
103188	70.74	3	"F"	23.58
103189	318.22	2	"M"	159.11
103190	643.77	5	"F"	128.754
103191	190.14	2	"M"	95.07
103192	34.72	1	"M"	34.72
103193	1172.87	6	"F"	195.478333333333
103194	881.02	5	"F"	176.204
103195	102.09	3	"M"	34.03
103196	75.96	2	"F"	37.98
103197	47.33	2	"F"	23.665
103198	98.87	3	"M"	32.9566666666667
103199	541.49	3	"F"	180.496666666667
103200	194.65	2	"F"	97.325
103201	113.52	2	"F"	56.76
103202	274.67	2	"F"	137.335
103203	194.83	3	"M"	64.9433333333333
103204	222	2	"F"	111
103205	124.04	1	"M"	124.04
103206	111.09	2	"M"	55.545
103207	141.78	1	"F"	141.78
103208	197.08	3	"F"	65.6933333333333
103209	324.89	3	"M"	108.296666666667
103210	319.79	2	"F"	159.895
103211	88.57	2	"M"	44.285
103212	51.93	2	"M"	25.965
103213	81.6	1	"M"	81.6
103214	435.39	3	"F"	145.13
103215	169.93	3	"F"	56.6433333333333
103216	51.65	2	"M"	25.825
103217	34.25777567	2	"F"	17.128887835
103218	182.34	2	"M"	91.17
103219	196.4	1	"F"	196.4
103220	341.81	3	"F"	113.936666666667
103221	582.24	5	"F"	116.448
103222	152.09	3	"M"	50.6966666666667
103223	113.07	2	"F"	56.535
103224	61.58	3	"M"	20.5266666666667
103225	90.3	2	"M"	45.15
103226	296.96	1	"M"	296.96
103227	40.92193922	3	"M"	13.6406464066667
103228	77.69	3	"F"	25.8966666666667
103229	87.42	1	"M"	87.42
103230	168.31	2	"M"	84.155
103231	116.88	2	"M"	58.44
103232	1011.37	8	"M"	126.42125
103233	296.17	3	"F"	98.7233333333333
103234	135.2	3	"F"	45.0666666666667
103235	158.66	1	"F"	158.66
103236	167.99	3	"F"	55.9966666666667
103237	108.47	2	"M"	54.235
103238	114.55	3	"M"	38.1833333333333
103239	534.46	5	"F"	106.892
103240	47.41	2	"M"	23.705
103241	188.01	3	"F"	62.67
103242	35.7	2	"M"	17.85
103243	42.78	1	"F"	42.78
103244	410.9	2	"F"	205.45
103245	60.77	2	"M"	30.385
103246	81.27	3	"M"	27.09
103247	145.64	2	"F"	72.82
103248	307.55	4	"M"	76.8875
103249	191.86	3	"F"	63.9533333333333
103250	915.57	5	"M"	183.114
103251	75.95	1	"F"	75.95
103252	199.43	2	"F"	99.715
103253	107.52	3	"F"	35.84
103254	51.55	1	"M"	51.55
103255	275.7	2	"M"	137.85
103256	64.37	2	"M"	32.185
103257	245.28	2	"M"	122.64
103258	189.14	2	"M"	94.57
103259	296.37	3	"M"	98.79
103260	115.5	2	"M"	57.75
103261	180.61	2	"F"	90.305
103262	257.93	2	"F"	128.965
103263	186.85	2	"F"	93.425
103264	187.99	2	"F"	93.995
103265	65.9	1	"M"	65.9
103266	1081.55	5	"M"	216.31
103267	50.74	1	"F"	50.74
103268	781.55	6	"F"	130.258333333333
103269	113.19	2	"F"	56.595
103270	187.34	2	"F"	93.67
103271	540.82	5	"F"	108.164
103272	140.16	3	"M"	46.72
103273	115.61	1	"F"	115.61
103274	156.97	3	"F"	52.3233333333333
103275	194.03	2	"F"	97.015
103276	380.6	1	"F"	380.6
103277	152.89	2	"F"	76.445
103278	916.35	6	"M"	152.725
103279	435.08	2	"M"	217.54
103280	52.78	2	"M"	26.39
103281	138.88	2	"F"	69.44
103282	45.07	2	"F"	22.535
103283	69.34396659	3	"F"	23.11465553
103284	583.21	3	"M"	194.403333333333
103285	90.19	1	"M"	90.19
103286	131.53	3	"F"	43.8433333333333
103287	87.91	1	"F"	87.91
103288	65.13081864	3	"M"	21.71027288
103289	500.54	2	"F"	250.27
103290	186.74	1	"M"	186.74
103291	1140.77	9	"M"	126.752222222222
103292	171.36	2	"M"	85.68
103293	64.35	2	"M"	32.175
103294	304.24	4	"M"	76.06
103295	194.59	1	"M"	194.59
103296	80.53	2	"F"	40.265
103297	70.99	2	"F"	35.495
103298	95.47	2	"M"	47.735
103299	204.01	3	"M"	68.0033333333333
103300	34.25	2	"M"	17.125
103301	163.88	2	"F"	81.94
103302	98.5	2	"F"	49.25
103303	32.3	2	"F"	16.15
103304	445.58	3	"F"	148.526666666667
103305	58.95	3	"M"	19.65
103306	33.18	1	"M"	33.18
103307	141.7	2	"F"	70.85
103308	46.32	2	"M"	23.16
103309	109.02	1	"M"	109.02
103310	478.28	3	"M"	159.426666666667
103311	61.94	1	"F"	61.94
103312	159.13	3	"F"	53.0433333333333
103313	165.82	2	"F"	82.91
103314	99.63	1	"F"	99.63
103315	329.72	2	"F"	164.86
103316	113.37	2	"M"	56.685
103317	1128.04	7	"F"	161.148571428571
103318	252.44	3	"F"	84.1466666666667
103319	772.27	5	"F"	154.454
103320	648.65	2	"M"	324.325
103321	390.77	3	"M"	130.256666666667
103322	398.14	4	"F"	99.535
103323	32.69	1	"M"	32.69
103324	58.13	2	"M"	29.065
103325	217.05	2	"F"	108.525
103326	63.5	3	"M"	21.1666666666667
103327	413.9	4	"M"	103.475
103328	259.49	2	"M"	129.745
103329	928.2	6	"F"	154.7
103330	189.76	2	"F"	94.88
103331	265.06	3	"F"	88.3533333333333
103332	348.65	2	"M"	174.325
103333	77.58	1	"M"	77.58
103334	149.23	2	"M"	74.615
103335	776.24	3	"M"	258.746666666667
103336	70.75	2	"M"	35.375
103337	38.38	2	"M"	19.19
103338	103.57	1	"F"	103.57
103339	1324.76	7	"F"	189.251428571429
103340	186.24	1	"M"	186.24
103341	68.53	2	"F"	34.265
103342	462.47	3	"F"	154.156666666667
103343	136.71	2	"F"	68.355
103344	311.39	3	"F"	103.796666666667
103345	275.09	2	"F"	137.545
103346	469.24	2	"M"	234.62
103347	67.56	1	"F"	67.56
103348	202.64	1	"M"	202.64
103349	52.26	2	"M"	26.13
103350	161.88	3	"F"	53.96
103351	32.66554321	2	"M"	16.332771605
103352	90.14	2	"M"	45.07
103353	453.22	2	"M"	226.61
103354	109.86	3	"F"	36.62
103355	253.94	1	"M"	253.94
103356	376.82	2	"F"	188.41
103357	43.05	2	"F"	21.525
103358	134.08	1	"F"	134.08
103359	513.6	2	"M"	256.8
103360	37.73	2	"M"	18.865
103361	242.39	2	"M"	121.195
103362	177.47	2	"F"	88.735
103363	36.89764102	3	"M"	12.2992136733333
103364	62.01	3	"F"	20.67
103365	197.71	2	"F"	98.855
103366	1226.49	5	"F"	245.298
103367	384.27	3	"M"	128.09
103368	124.04	3	"M"	41.3466666666667
103369	241.44	1	"M"	241.44
103370	286.51	3	"M"	95.5033333333333
103371	712.86	6	"M"	118.81
103372	167.7	2	"F"	83.85
103373	503.28	4	"F"	125.82
103374	265.06	2	"M"	132.53
103375	146.6	2	"M"	73.3
103376	66.67	3	"F"	22.2233333333333
103377	66.01	1	"F"	66.01
103378	532.49	4	"F"	133.1225
103379	60.77	1	"M"	60.77
103380	211.01	3	"F"	70.3366666666667
103381	150.95	2	"M"	75.475
103382	205.81	3	"F"	68.6033333333333
103383	541.48	4	"M"	135.37
103384	156.24	2	"M"	78.12
103385	877.64	6	"F"	146.273333333333
103386	273.14	2	"F"	136.57
103387	139.53	2	"F"	69.765
103388	224.86	2	"F"	112.43
103389	86.33	2	"F"	43.165
103390	112.92	3	"F"	37.64
103391	80.54	3	"F"	26.8466666666667
103392	89.17	2	"M"	44.585
103393	187.59	1	"F"	187.59
103394	242.46	3	"M"	80.82
103395	732.08	3	"M"	244.026666666667
103396	160.02	2	"F"	80.01
103397	208.15	3	"M"	69.3833333333333
103398	617.44	4	"M"	154.36
103399	238.59	3	"F"	79.53
103400	121.58	2	"M"	60.79
103401	122.5	1	"M"	122.5
103402	41.49	2	"F"	20.745
103403	85.13	2	"F"	42.565
103404	172.22	3	"F"	57.4066666666667
103405	246.03	2	"M"	123.015
103406	507.17	5	"M"	101.434
103407	159.46	1	"M"	159.46
103408	234.07	2	"F"	117.035
103409	72.66	2	"M"	36.33
103410	406.32	3	"M"	135.44
103411	61.21402795	3	"M"	20.4046759833333
103412	255.68	2	"M"	127.84
103413	539.81	5	"M"	107.962
103414	96.35	2	"F"	48.175
103415	624.42	4	"F"	156.105
103416	353.55	2	"M"	176.775
103417	213.38	1	"F"	213.38
103418	121.3	2	"M"	60.65
103419	30.53	2	"F"	15.265
103420	294.52	2	"F"	147.26
103421	137.84	1	"M"	137.84
103422	85.77142972	3	"M"	28.5904765733333
103423	45.7	2	"M"	22.85
103424	379.24	4	"M"	94.81
103425	78.74	2	"F"	39.37
103426	291.33	2	"M"	145.665
103427	573.65	3	"F"	191.216666666667
103428	83.8	3	"M"	27.9333333333333
103429	73.97	2	"M"	36.985
103430	405.01	3	"F"	135.003333333333
103431	438.64	4	"F"	109.66
103432	70.18	3	"M"	23.3933333333333
103433	172.2	2	"M"	86.1
103434	63.59	1	"M"	63.59
103435	509.72	2	"F"	254.86
103436	77.68	2	"M"	38.84
103437	165.23	2	"M"	82.615
103438	1391.27	5	"F"	278.254
103439	49.36	1	"F"	49.36
103440	90.68297229	3	"M"	30.22765743
103441	91.2	1	"F"	91.2
103442	242.45	4	"M"	60.6125
103443	334.68	2	"F"	167.34
103444	166.67	2	"F"	83.335
103445	117.87	2	"M"	58.935
103446	369.01	2	"M"	184.505
103447	390.71	2	"F"	195.355
103448	37.24	1	"M"	37.24
103449	122.98	3	"F"	40.9933333333333
103450	67.71043267	1	"M"	67.71043267
103451	296.18	3	"F"	98.7266666666667
103452	128.27	1	"M"	128.27
103453	212.64	2	"F"	106.32
103454	229.38	3	"F"	76.46
103455	399.08	3	"F"	133.026666666667
103456	229.66	1	"F"	229.66
103457	106.82	2	"F"	53.41
103458	224.68	3	"F"	74.8933333333333
103459	80.3	2	"M"	40.15
103460	34.33730611	1	"F"	34.33730611
103461	106.3	2	"F"	53.15
103462	293.34	3	"M"	97.78
103463	716.54	6	"M"	119.423333333333
103464	79.85	3	"M"	26.6166666666667
103465	56.91	2	"F"	28.455
103466	198.8	3	"M"	66.2666666666667
103467	141.35	2	"F"	70.675
103468	249.81	3	"M"	83.27
103469	2375.37	9	"M"	263.93
103470	180.8	2	"F"	90.4
103471	133.95	1	"M"	133.95
103472	288.57	3	"M"	96.19
103473	394.62	2	"M"	197.31
103474	142.45	3	"M"	47.4833333333333
103475	104.25	1	"F"	104.25
103476	193.42	1	"M"	193.42
103477	52.08	1	"F"	52.08
103478	136.96	1	"F"	136.96
103479	682.22	6	"M"	113.703333333333
103480	258.57	3	"F"	86.19
103481	178.67	3	"M"	59.5566666666667
103482	558.31	2	"M"	279.155
103483	95.48	3	"M"	31.8266666666667
103484	272.35	3	"M"	90.7833333333333
103485	300.64	3	"M"	100.213333333333
103486	183.65	2	"F"	91.825
103487	467.03	2	"M"	233.515
103488	63.77	3	"F"	21.2566666666667
103489	232.5	1	"F"	232.5
103490	103.6	2	"M"	51.8
103491	82.28	1	"M"	82.28
103492	96.61366034	3	"F"	32.2045534466667
103493	248.15	3	"M"	82.7166666666667
103494	364.13	4	"M"	91.0325
103495	35.85656197	2	"F"	17.928280985
103496	1169.06	5	"F"	233.812
103497	72.98	2	"M"	36.49
103498	136.48	2	"M"	68.24
103499	58.4908156	2	"M"	29.2454078
103500	219.76	4	"F"	54.94
103501	213.87	1	"F"	213.87
103502	48.75164667	2	"M"	24.375823335
103503	48.7	1	"M"	48.7
103504	924.63	4	"M"	231.1575
103505	60.25	1	"F"	60.25
103506	183.03	1	"F"	183.03
103507	108.23	2	"F"	54.115
103508	213.48	3	"M"	71.16
103509	470.63	4	"M"	117.6575
103510	145.94	2	"M"	72.97
103511	113.25	3	"M"	37.75
103512	444.88	3	"M"	148.293333333333
103513	30.27	1	"M"	30.27
103514	60.75	1	"M"	60.75
103515	102.92	2	"M"	51.46
103516	74.08	1	"M"	74.08
103517	626.87	4	"M"	156.7175
103518	333.26	2	"F"	166.63
103519	63.51	3	"F"	21.17
103520	507.23	3	"M"	169.076666666667
103521	627.72	3	"M"	209.24
103522	56.08	2	"F"	28.04
103523	69.36	2	"M"	34.68
103524	290.28	3	"M"	96.76
103525	167.67	2	"F"	83.835
103526	58.82	1	"M"	58.82
103527	63.35	2	"M"	31.675
103528	118.91	3	"F"	39.6366666666667
103529	377.52	2	"F"	188.76
103530	30.12	2	"M"	15.06
103531	139.75	3	"M"	46.5833333333333
103532	38.52	1	"M"	38.52
103533	172.11	3	"M"	57.37
103534	51.97	3	"M"	17.3233333333333
103535	77.75708233	2	"M"	38.878541165
103536	132.18	2	"F"	66.09
103537	218.17	2	"F"	109.085
103538	102.33	2	"F"	51.165
103539	146.91	2	"F"	73.455
103540	65.80809609	1	"F"	65.80809609
103541	105.04	2	"M"	52.52
103542	395.65	4	"M"	98.9125
103543	92.1	1	"F"	92.1
103544	312.97	3	"M"	104.323333333333
103545	235.49	3	"M"	78.4966666666667
103546	257.85	3	"M"	85.95
103547	37.07	1	"M"	37.07
103548	80.04	2	"M"	40.02
103549	112.78	1	"F"	112.78
103550	401.89	1	"F"	401.89
103551	171.49	2	"F"	85.745
103552	165.76	2	"M"	82.88
103553	207.29	1	"M"	207.29
103554	563.33	2	"F"	281.665
103555	157.94	1	"F"	157.94
103556	137.53	1	"M"	137.53
103557	120.89	2	"M"	60.445
103558	188.55	3	"M"	62.85
103559	1537.22	10	"F"	153.722
103560	90.42	1	"M"	90.42
103561	37.62302038	2	"M"	18.81151019
103562	124.44	2	"M"	62.22
103563	98.1	2	"F"	49.05
103564	208.15	4	"F"	52.0375
103565	558.91	4	"F"	139.7275
103566	347.84	2	"F"	173.92
103567	198.87	1	"M"	198.87
103568	261.03	1	"F"	261.03
103569	314.89	4	"M"	78.7225
103570	101.29	3	"F"	33.7633333333333
103571	124.28	2	"M"	62.14
103572	491.92	1	"M"	491.92
103573	162.06	1	"F"	162.06
103574	425.57	4	"F"	106.3925
103575	42.67	1	"M"	42.67
103576	48.58	2	"F"	24.29
103577	694.79	6	"M"	115.798333333333
103578	145.02	3	"F"	48.34
103579	1234.63	6	"M"	205.771666666667
103580	112.04	3	"M"	37.3466666666667
103581	46.27	1	"F"	46.27
103582	327.25	3	"F"	109.083333333333
103583	154.04	2	"F"	77.02
103584	151.24	2	"F"	75.62
103585	384.6	2	"F"	192.3
103586	172.63	3	"M"	57.5433333333333
103587	52.35	2	"M"	26.175
103588	226.16	2	"M"	113.08
103589	170.05	3	"M"	56.6833333333333
103590	51.18	2	"F"	25.59
103591	58.01	1	"M"	58.01
103592	51.93157254	2	"F"	25.96578627
103593	179.78	1	"F"	179.78
103594	38.39	1	"F"	38.39
103595	95.39	1	"F"	95.39
103596	110.6	2	"M"	55.3
103597	124.18	2	"M"	62.09
103598	34.88	1	"F"	34.88
103599	47.47	2	"F"	23.735
103600	124.7	2	"M"	62.35
103601	427.69	3	"M"	142.563333333333
103602	110.24	2	"F"	55.12
103603	36.09	1	"F"	36.09
103604	72.62	1	"F"	72.62
103605	68.01	2	"F"	34.005
103606	352.02	3	"M"	117.34
103607	225.32	3	"M"	75.1066666666667
103608	214.85	4	"F"	53.7125
103609	132.62	3	"F"	44.2066666666667
103610	38.47	2	"F"	19.235
103611	248.76	1	"F"	248.76
103612	684.45	6	"F"	114.075
103613	67.96	3	"M"	22.6533333333333
103614	354.4	4	"F"	88.6
103615	91.99	3	"M"	30.6633333333333
103616	503.04	6	"M"	83.84
103617	57.62	1	"F"	57.62
103618	33.68	2	"F"	16.84
103619	346.15	2	"F"	173.075
103620	100.01	3	"M"	33.3366666666667
103621	373.62	2	"M"	186.81
103622	89.98	2	"M"	44.99
103623	384.76	2	"M"	192.38
103624	42.37903682	2	"F"	21.18951841
103625	443.07	4	"M"	110.7675
103626	211.83	2	"M"	105.915
103627	121.64	2	"F"	60.82
103628	62.94	1	"F"	62.94
103629	96.39	3	"M"	32.13
103630	409.2	3	"F"	136.4
103631	189.03	1	"F"	189.03
103632	45.01	2	"M"	22.505
103633	44.03	2	"M"	22.015
103634	221.16	3	"M"	73.72
103635	41.59	1	"F"	41.59
103636	105.09	2	"M"	52.545
103637	51.57	3	"F"	17.19
103638	629.15	4	"M"	157.2875
103639	137.53	2	"F"	68.765
103640	44.37	2	"F"	22.185
103641	176.78	2	"F"	88.39
103642	36.89	1	"M"	36.89
103643	56.25	2	"M"	28.125
103644	229.52	4	"M"	57.38
103645	395.1	4	"M"	98.775
103646	190.36	2	"M"	95.18
103647	94.64	3	"M"	31.5466666666667
103648	191.74	2	"M"	95.87
103649	41.81	2	"F"	20.905
103650	331.64	3	"F"	110.546666666667
103651	101.31	2	"F"	50.655
103652	41.1	2	"M"	20.55
103653	121.77	3	"F"	40.59
103654	231.91	2	"M"	115.955
103655	67.70160965	1	"M"	67.70160965
103656	212.25	3	"F"	70.75
103657	557.43	3	"M"	185.81
103658	334.19	2	"M"	167.095
103659	102.86	2	"F"	51.43
103660	261	3	"M"	87
103661	634.98	6	"F"	105.83
103662	109.05	3	"M"	36.35
103663	439.64	1	"M"	439.64
103664	130.95	1	"F"	130.95
103665	55.52	3	"M"	18.5066666666667
103666	208.09	1	"M"	208.09
103667	148.12	3	"M"	49.3733333333333
103668	77.75	2	"F"	38.875
103669	189.88	1	"M"	189.88
103670	52.78	2	"F"	26.39
103671	237.9	3	"F"	79.3
103672	811.83	3	"M"	270.61
103673	188.85	2	"F"	94.425
103674	475.73	4	"M"	118.9325
103675	354.2	3	"M"	118.066666666667
103676	1070	8	"F"	133.75
103677	592.55	3	"F"	197.516666666667
103678	292.76	2	"F"	146.38
103679	218.26	3	"M"	72.7533333333333
103680	93.65	2	"M"	46.825
103681	565.86	5	"F"	113.172
103682	87.05	1	"M"	87.05
103683	64.33	2	"M"	32.165
103684	1245.63	5	"M"	249.126
103685	160.82	3	"M"	53.6066666666667
103686	49.9	1	"F"	49.9
103687	1100.47	5	"F"	220.094
103688	135.5	2	"M"	67.75
103689	427.61	4	"M"	106.9025
103690	1033.89	7	"M"	147.698571428571
103691	204.18	2	"F"	102.09
103692	162.28	2	"F"	81.14
103693	92.03	2	"F"	46.015
103694	168.06	3	"F"	56.02
103695	312.94	3	"F"	104.313333333333
103696	139.07	2	"F"	69.535
103697	207.53	2	"F"	103.765
103698	468.08	3	"F"	156.026666666667
103699	1210.83	8	"M"	151.35375
103700	243.45	3	"M"	81.15
103701	113.58	2	"F"	56.79
103702	212.83	2	"M"	106.415
103703	243.13	1	"F"	243.13
103704	515.45	3	"F"	171.816666666667
103705	301.94	3	"M"	100.646666666667
103706	37.0956033	2	"F"	18.54780165
103707	45.42	1	"M"	45.42
103708	143.24	2	"M"	71.62
103709	156	1	"M"	156
103710	396.27	4	"M"	99.0675
103711	118.95	3	"F"	39.65
103712	46.23973937	2	"M"	23.119869685
103713	562.77	6	"M"	93.795
103714	128.92	3	"M"	42.9733333333333
103715	90.75	2	"F"	45.375
103716	555.24	3	"F"	185.08
103717	117.45	3	"M"	39.15
103718	773.94	4	"F"	193.485
103719	40.19	1	"F"	40.19
103720	59.43	3	"F"	19.81
103721	58.79	1	"F"	58.79
103722	340.48	3	"M"	113.493333333333
103723	133.71	2	"F"	66.855
103724	48.83960445	3	"M"	16.27986815
103725	178.11	3	"M"	59.37
103726	128.57	2	"M"	64.285
103727	131.13	1	"M"	131.13
103728	43.23938719	3	"M"	14.4131290633333
103729	121.6	2	"F"	60.8
103730	138.61	3	"M"	46.2033333333333
103731	842.81	4	"M"	210.7025
103732	236.72	2	"F"	118.36
103733	242.9	1	"M"	242.9
103734	81.28	3	"M"	27.0933333333333
103735	4046.9	18	"M"	224.827777777778
103736	61.64	2	"M"	30.82
103737	190.8	3	"F"	63.6
103738	103.47	2	"F"	51.735
103739	942.24	3	"M"	314.08
103740	110.52	3	"F"	36.84
103741	114.4	1	"F"	114.4
103742	371.72	3	"M"	123.906666666667
103743	137.32	3	"M"	45.7733333333333
103744	351.63	3	"F"	117.21
103745	85.7	2	"F"	42.85
103746	111.36	3	"M"	37.12
103747	480.08	2	"F"	240.04
103748	321.5	3	"M"	107.166666666667
103749	120.59	3	"M"	40.1966666666667
103750	282.95	4	"F"	70.7375
103751	503.18	5	"M"	100.636
103752	86.63	2	"M"	43.315
103753	71.81	1	"M"	71.81
103754	78.83	1	"F"	78.83
103755	79.19	1	"F"	79.19
103756	529.18	6	"M"	88.1966666666667
103757	1141.14	7	"F"	163.02
103758	117.54	2	"F"	58.77
103759	101.74	2	"M"	50.87
103760	75.7	2	"M"	37.85
103761	447.36	2	"F"	223.68
103762	87.35	2	"M"	43.675
103763	586.63	6	"M"	97.7716666666667
103764	89.75	2	"M"	44.875
103765	119.21	2	"M"	59.605
103766	169.78	2	"F"	84.89
103767	83.26	3	"F"	27.7533333333333
103768	85.94	1	"M"	85.94
103769	77.75	2	"M"	38.875
